,Processor,Memory_Capacity,Close,Open
540,104,32.0,0.021394130286084,0.0212951414489459
541,104,8.0,0.0216280076246067,0.0214235058812691
542,104,8.0,0.0211115285020357,0.02164788690897
543,105,16.0,0.0212371862826016,0.0211364830105945
544,106,2.0,0.0213587409519654,0.0212674147315641
545,107,4.0,0.0213787436190759,0.0213798619742792
546,108,4.0,0.0213879756192808,0.0214055348607438
547,109,8.0,0.0215731285122779,0.0214568806336731
548,110,8.0,0.02100536049968,0.021593460389665
549,111,16.0,0.0210510076118039,0.0210142800710229
550,112,1.0,0.0212212867266933,0.0210723007944329
551,112,2.0,0.0211982067261812,0.0212273650286793
552,112,1.0,0.0214433676205098,0.0212124747545298
553,112,1.0,0.0214408031760085,0.021470743992364
554,112,1.0,0.0213561765074641,0.0214840938933256
555,112,1.0,0.0213966947305853,0.0213860234670307
556,112,2.0,0.0214361871759061,0.0214301808317499
557,112,1.0,0.0218885551859435,0.0214697170769054
558,112,2.0,0.0217582814052751,0.0219015350272405
559,112,1.0,0.0213628440631676,0.0217860070381497
560,112,2.0,0.0212756529501218,0.0214024541143681
561,112,1.0,0.0213736147300732,0.0213218412508691
562,112,2.0,0.0214367000648063,0.021398859910263
563,113,1.0,0.0215859507347847,0.0214840938933256
564,113,2.0,0.0215874894014855,0.0216252947688811
565,113,2.0,0.0216151854021,0.0216319697193619
566,113,4.0,0.0217480236272697,0.0216175929029417
567,113,4.0,0.0217162245154531,0.0217849801226911
568,113,1.0,0.0216823738480353,0.0217510919125578
569,113,2.0,0.0215592805119707,0.021714636413778
570,113,2.0,0.0215110689553454,0.0216068102906266
571,113,1.0,0.0216213400689033,0.0215441684476529
572,113,2.0,0.021668525847728,0.0216612368099316
573,113,4.0,0.021807518739701,0.021711042209673
574,113,2.0,0.0217326369602617,0.0218542969161456
575,113,4.0,0.0217608458497765,0.0217675225598952
576,113,1.0,0.0220393445226226,0.0217926819886305
577,113,2.0,0.0220834529680458,0.0220571127192162
578,113,4.0,0.0219208671866605,0.0221115392385212
579,113,1.0,0.0219819009657925,0.0219559615465455
580,113,1.0,0.0223368200847788,0.0220119284390384
581,113,2.0,0.0226383987581371,0.0223518374558302
582,113,4.0,0.0230507614339535,0.0226650466706987
583,113,2.0,0.0228615054297541,0.0230896762128237
584,113,2.0,0.0230943569904764,0.0228930219025046
585,113,4.0,0.0235190289998992,0.0231343470352721
586,113,1.0,0.0236662281142765,0.0235738668515466
587,113,2.0,0.0239052343418019,0.0237037716570577
588,113,4.0,0.0228076520952259,0.0239404756702616
589,114,1.0,0.0230292201001422,0.0228509183687026
590,114,2.0,0.0233415694404061,0.0230752993964035
591,114,2.0,0.0229938307660236,0.0233715645062053
592,114,1.0,0.0231764192145194,0.0230275478275793
593,114,2.0,0.0228066263174253,0.0232046907441852
594,114,1.0,0.0230953827682769,0.0228350011790945
595,114,1.0,0.0229117685419805,0.023114835641559
596,114,2.0,0.0229763925434144,0.0229366658094945
597,114,2.0,0.0235723694455272,0.0229998211101975
598,114,1.0,0.0235180032220987,0.0236005666534698
599,114,2.0,0.023518516110999,0.0235384382682254
600,114,1.0,0.0236175036687509,0.023527142198181
601,114,2.0,0.023126156102293,0.0236457509336476
602,114,1.0,0.0232200147710423,0.0231497507671509
603,114,2.0,0.0233246441066972,0.0232313905461084
604,114,2.0,0.0233708041077214,0.0233546204011387
605,114,1.0,0.0233708041077214,0.02340442580088
606,114,2.0,0.0234682529987726,0.0234013450545043
607,114,2.0,0.0232933578837808,0.0234953078189648
608,114,4.0,0.0232738681055706,0.0233114899518781
609,114,1.0,0.0233169507731932,0.0232950593045407
610,114,2.0,0.0225014574217652,0.023337676296072
611,114,1.0,0.0227045614262718,0.0224786615149654
612,114,2.0,0.0227307187601855,0.022744632618739
613,114,4.0,0.0225322307557813,0.0227574690619713
614,115,1.0,0.0227804689835116,0.0225587609207351
615,115,2.0,0.0228738147633606,0.0228124090390057
616,115,4.0,0.0230594805452581,0.0229032910570904
617,116,1.0,0.0232533525495598,0.0230886492973651
618,116,2.0,0.0242832334613003,0.0232863305231427
619,116,1.0,0.0271851588590234,0.0242880865529927
620,116,2.0,0.0269897481880208,0.027083863888991
621,116,1.0,0.0273810824189262,0.027134696204191
622,116,1.0,0.0272543988605597,0.0274283940253464
623,116,2.0,0.0275380264224086,0.0272702490447242
624,116,1.0,0.0275918797569369,0.0275480296762716
625,116,2.0,0.0291931189035773,0.0276075907728695
626,116,1.0,0.0293746815742725,0.0292521958797938
627,116,1.0,0.0294900815768331,0.0294370406623391
628,116,2.0,0.0300316922555174,0.0295032767094179
629,116,2.0,0.0295731695786767,0.0300603783457004
630,117,1.0,0.0298321784733127,0.0296352353458461
631,117,1.0,0.0294721304653237,0.0298935045836803
632,118,1.0,0.0296177909130001,0.0295669454678502
633,118,2.0,0.0311185038351878,0.02971225400524
634,118,2.0,0.0345061350214658,0.0313044864237764
635,118,1.0,0.0361268639463164,0.0344863839722028
636,118,2.0,0.0351616070360098,0.0361730926129291
637,118,1.0,0.0356185910461496,0.0352072786241297
638,118,2.0,0.0393031849056835,0.0357633533449536
639,118,2.0,0.0384107582192151,0.0394587086226727
640,118,1.0,0.0387861928942121,0.0384456565227783
641,118,2.0,0.0391734240139154,0.0388528285021074
642,118,1.0,0.0378117039837007,0.0392245718981152
643,118,2.0,0.0341917341256008,0.0377843229674494
644,118,2.0,0.0305743287120022,0.0341921726933182
645,118,1.0,0.0320032371881521,0.0306760141631223
646,118,2.0,0.0341224941240644,0.0321208842133517
647,119,2.0,0.0341132621238596,0.0341593113986434
648,119,2.0,0.0322796843053972,0.0341926861510475
649,119,2.0,0.0336085794459947,0.032314457777295
650,119,2.0,0.0331839074365718,0.0337906487490113
651,119,2.0,0.0328192434284804,0.0330728348434602
652,119,2.0,0.0345348567998808,0.0328915842650199
653,119,1.0,0.0346866719143605,0.0345310547946513
654,119,2.0,0.0360919875010981,0.0347472204986835
655,120,2.0,0.0337819358942857,0.0361972251262059
656,120,2.0,0.0350641581449586,0.0338265907900618
657,121,2.0,0.0343958639079079,0.0350799411072651
658,121,2.0,0.0347394994710882,0.0344232286714999
659,121,2.0,0.0328536069847984,0.0348170507498673
660,121,2.0,0.0341850665698973,0.0328967188423129
661,121,2.0,0.0333870114410784,0.0342157917488656
662,121,2.0,0.0333049492170353,0.0334055554520419
663,121,2.0,0.0332177581039896,0.0332967024134318
664,121,2.0,0.0340840274565442,0.033286433258846
665,122,2.0,0.0335670354450729,0.0341346654276374
666,122,4.0,0.0337521883380701,0.0335246776452377
667,122,2.0,0.0340178647884095,0.0338455887260456
668,122,2.0,0.0338901554522425,0.0340822927392495
669,122,4.0,0.0348487448068456,0.0339903838057062
670,122,2.0,0.0345230603551746,0.0349053654793056
671,122,4.0,0.0345102381326679,0.0345423508646957
672,122,2.0,0.0341424967911749,0.0345459450688008
673,122,4.0,0.0341076203459566,0.034156744109997
674,122,2.0,0.0333695732184693,0.0341408269203889
675,122,4.0,0.0336229403352022,0.0334122304025227
676,122,2.0,0.0339168256750565,0.0336525286198316
677,122,2.0,0.0335480585557629,0.0339529013914678
678,122,2.0,0.0334290683309005,0.0335919406077751
679,122,4.0,0.0335608807782697,0.033458441598159
680,123,2.0,0.0335962701123882,0.0336052905087367
681,123,2.0,0.0336962834479407,0.0336371248879528
682,123,2.0,0.0335967830012885,0.0337346818565184
683,123,2.0,0.032039139411171,0.0336366114302235
684,123,2.0,0.0310949109457754,0.032070565355881
685,123,2.0,0.0280791242121926,0.0311360722885684
686,123,2.0,0.0290479713448011,0.0281713673596328
687,123,2.0,0.0296598478028222,0.0290786471672929
688,124,2.0,0.0294931589102347,0.0296922291537976
689,124,4.0,0.0301465793691777,0.0295253553917775
690,124,2.0,0.0303984078192099,0.0301795005388963
691,124,2.0,0.0303142940395657,0.0304346890303547
692,124,2.0,0.0301476051469782,0.030347401216375
693,124,4.0,0.030368147374094,0.0301733390461448
694,124,2.0,0.0302153064818137,0.0304028546511386
695,124,4.0,0.0301352958133718,0.0302323866850134
696,124,2.0,0.0300342567000187,0.0301584487719953
697,124,4.0,0.0292587686828117,0.0300675667539105
698,124,2.0,0.0290931055680248,0.0292922455826786
699,124,2.0,0.0296162522462993,0.0291253718206585
700,124,4.0,0.0293998131303857,0.0296655293518744
701,124,2.0,0.0294562309094154,0.0294575789715108
702,124,2.0,0.0295234193553506,0.0294899268084563
703,124,4.0,0.029834742917814,0.0295792684533532
704,125,3.0,0.0298147402507035,0.0298801546827187
705,125,3.0,0.0300937518124499,0.0298478068457732
706,125,3.0,0.0299229598086603,0.030128154765967
707,125,3.0,0.0297567838049731,0.0299556329689247
708,125,3.0,0.029632664691108,0.0297897861223632
709,125,3.0,0.0297296006932588,0.0296650158941451
710,125,3.0,0.0292320984599977,0.0297523037081248
711,125,3.0,0.0294352024645043,0.0292583573725453
712,125,3.0,0.0294454602425097,0.0294760634497654
713,126,3.0,0.029619329579701,0.0294781172806825
714,126,3.0,0.0295152131329463,0.0296568005704764
715,126,3.0,0.029352627351561,0.0295520551937007
716,126,3.0,0.0295188033552482,0.0293908294667028
717,126,3.0,0.0306815224921584,0.02955256865143
718,126,3.0,0.0312159527262389,0.0307350618019909
719,126,6.0,0.031111323390584,0.0312690578404552
720,126,3.0,0.0313087856171877,0.0311417203235907
721,126,3.0,0.031519070066298,0.0313501841616835
722,126,3.0,0.0321232531908151,0.0315591614575056
723,126,3.0,0.031945793631322,0.0321604204585072
724,127,2.0,0.0319791314098395,0.0319848179150892
725,127,2.0,0.0311179909462875,0.0320099773438245
726,127,2.0,0.0311959500591284,0.0311673932100553
727,127,2.0,0.0312472389491554,0.0312197658984431
728,127,2.0,0.0313210949507941,0.0312613559745158
729,127,2.0,0.0311405580578994,0.0313512110771421
730,127,2.0,0.0311308131687942,0.0311797161955583
731,127,2.0,0.0310800371676676,0.0311781758223704
732,128,4.0,0.0312795509498723,0.0311299107958169
733,128,4.0,0.0312467260602551,0.031314242120633
734,128,4.0,0.0311995402814303,0.0312824077414168
735,128,4.0,0.0306271562687299,0.0309917906666372
736,128,4.0,0.030583560712207,0.0306677988394536
737,128,4.0,0.0309189900529831,0.03061234540469
738,128,4.0,0.0309082193860774,0.0309594428296918
739,128,4.0,0.030815899384029,0.0309486602173766
740,128,4.0,0.031185692281123,0.0308490494178939
741,128,4.0,0.0310897820567727,0.0312192524407138
742,128,4.0,0.0310159260551339,0.0311278569648998
743,129,4.0,0.0310651633895598,0.0310652151219261
744,129,4.0,0.0312728833941688,0.0311011571629765
745,129,4.0,0.031490348287883,0.0313173228670087
746,129,4.0,0.0313318656176998,0.0315237328741844
747,129,4.0,0.0313954638413331,0.0313707224708552
748,129,4.0,0.0312964762835812,0.0314261759056188
749,129,4.0,0.0314149536195434,0.0313322131411582
750,129,8.0,0.0314411109534571,0.0314477411302491
751,129,4.0,0.0316513954025675,0.0314549295384592
752,129,8.0,0.031753460293721,0.0316977950444146
753,129,4.0,0.0316324185132575,0.0317917578088751
754,129,8.0,0.0317473056269178,0.0316710952424914
755,129,4.0,0.0328797643187122,0.0317953520129802
756,129,4.0,0.0326294745353808,0.0329059610814401
757,129,8.0,0.032660247869397,0.0326574475404625
758,130,8.0,0.0328443749845936,0.0327077663979332
759,130,8.0,0.032755645204847,0.0328772074485997
760,130,8.0,0.0329084860971272,0.0328140521478968
761,130,8.0,0.0327833412054616,0.0329547395657229
762,130,8.0,0.0327202558707285,0.0328309962529634
763,130,8.0,0.0323386665289282,0.032765273663614
764,130,8.0,0.0323561047515373,0.0323817207398324
765,130,8.0,0.0324571438648904,0.0323904495212303
766,130,8.0,0.0337116701149488,0.0325090582566969
767,131,2.0,0.0337003865591429,0.0337660027780053
768,131,4.0,0.0335306203331538,0.0337423837224578
769,131,4.0,0.0337270567819569,0.0335801310800014
770,131,2.0,0.0347892496944144,0.033769083524381
771,131,4.0,0.0353026514835838,0.0348232122426188
772,131,2.0,0.0353713785962199,0.0353258873595963
773,131,4.0,0.0366448817355883,0.0354434691796043
774,131,2.0,0.0359976159434486,0.0366670389485086
775,131,4.0,0.0359519688313246,0.0360775894752807
776,131,2.0,0.0374301146419004,0.0360108399704727
777,131,4.0,0.0379963439877976,0.0374860040267304
778,131,2.0,0.0353226541506943,0.0381165301183017
779,131,4.0,0.0360683946116857,0.0353833946252771
780,131,2.0,0.0360776266118906,0.0361232872131877
781,131,2.0,0.0364930666211086,0.0361376640296079
782,131,4.0,0.0360627528337827,0.0364934902360077
783,131,2.0,0.0364074141747636,0.0361006950730989
784,131,4.0,0.0370957110789249,0.0364467655826421
785,132,4.0,0.0366987350701165,0.0371147740884518
786,132,4.0,0.0367438692933402,0.0367409768615268
787,132,4.0,0.0361612275026344,0.0368020783313126
788,132,4.0,0.0360063350547531,0.0362090346539796
789,132,4.0,0.0361596888359336,0.036044728180606
790,132,4.0,0.0364981955101113,0.0362393286600079
791,133,8.0,0.0381691875471883,0.0365155689183673
792,133,8.0,0.0380040373213016,0.0382464349238128
793,133,8.0,0.0385482124444872,0.0380323230506977
794,133,8.0,0.038549751111188,0.0386032880456711
795,133,8.0,0.0374937128655338,0.0386058553343176
796,133,8.0,0.0379153075415551,0.0375476189542455
797,133,16.0,0.0385359031108808,0.0379773830736634
798,133,8.0,0.0381891902142988,0.0385986669261075
799,133,8.0,0.037968647987183,0.0382330850228511
800,133,8.0,0.0380384008776197,0.0380184596920068
801,133,8.0,0.0377168195371509,0.0380733996690411
802,134,8.0,0.037545514644461,0.0377617308273605
803,134,8.0,0.0377388737598625,0.0376097473394899
804,134,8.0,0.0377281030929568,0.0378074285652676
805,134,8.0,0.0382456079933284,0.0378048612766211
806,134,8.0,0.0388138888948267,0.03830650947814
807,134,8.0,0.0398996746966965,0.0388969858668265
808,134,8.0,0.039551936022314,0.0399598433664623
809,134,8.0,0.039690928914287,0.0396204478073998
810,135,4.0,0.0389128764525786,0.039710302910026
811,135,4.0,0.0391959911255272,0.0389570604211538
812,135,4.0,0.0393965306855325,0.0392389487145354
813,135,4.0,0.0395339849108046,0.0394376568557717
814,135,4.0,0.0396355369130579,0.0395331599934201
815,136,4.0,0.039730934248508,0.0396913049740422
816,136,4.0,0.0394785929095755,0.0397801331612098
817,136,4.0,0.0400099458102544,0.039538294570713
818,136,4.0,0.0400340515885671,0.0400830732214925
819,136,4.0,0.0400812373673918,0.0400502119268178
820,136,4.0,0.0399073680302006,0.0400532926731935
821,136,4.0,0.0402571582601842,0.039996298865242
822,136,4.0,0.0405607884891435,0.0403151561151328
823,137,4.0,0.0405454018221354,0.0406150154290397
824,137,4.0,0.0406572116023941,0.0405985847817023
825,137,4.0,0.0410762418339141,0.0406786841874719
826,137,4.0,0.0427892907608131,0.0411094752223485
827,137,4.0,0.0443412925730277,0.0428316124463959
828,137,4.0,0.0472873264161739,0.0444084411330536
829,137,4.0,0.0460994757231505,0.0473500404641711
830,137,4.0,0.0459640730534794,0.0461932202000748
831,138,2.0,0.0465503050664871,0.0460525327822486
832,138,4.0,0.0478627877622759,0.0466399284245594
833,138,2.0,0.0500538491442259,0.0479995644917262
834,138,4.0,0.0499297300303608,0.0500687991407755
835,138,2.0,0.0493009282386307,0.0499358135888887
836,138,2.0,0.049429150463698,0.0493242854333012
837,138,4.0,0.0512032331697292,0.0494798631252769
838,138,2.0,0.0524044189741596,0.0512749113468839
839,138,4.0,0.0535373905548542,0.0524548372087984
840,138,2.0,0.0592248155699392,0.0536255208315856
841,138,4.0,0.0519751309646343,0.0593931915047296
842,138,2.0,0.0462728321714415,0.052076932320039
843,138,4.0,0.0466005681787135,0.0463903879681231
844,139,4.0,0.0467344321816837,0.0466311996431614
845,139,8.0,0.0463051441721584,0.0468910092541834
846,139,4.0,0.046553895288789,0.0463364749065474
847,139,4.0,0.0398904426964917,0.0466281188967856
848,139,4.0,0.0412788329495204,0.0398022118435694
849,139,8.0,0.0422610151935359,0.0412686471184292
850,139,4.0,0.0419753360760859,0.0423674466591154
851,139,4.0,0.0421492054132772,0.0420080262486105
852,139,8.0,0.0426482463132391,0.0421949248620731
853,139,4.0,0.046567230400196,0.0426657655998344
854,139,4.0,0.0454737512648221,0.0466923011129472
855,140,4.0,0.0461122979456572,0.0456124995082448
856,140,8.0,0.0459050908299484,0.0461172284561395
857,140,32.0,0.0472775815270688,0.0459827025310648
858,140,4.0,0.0474252935303463,0.0473515808373589
859,140,8.0,0.0472375761928478,0.0475205084302962
860,140,2.0,0.0457850748272855,0.0467595640754845
861,140,4.0,0.0462389815040237,0.0457963173753316
862,140,8.0,0.0470621681889557,0.0463344210756302
863,140,8.0,0.0471729521914139,0.0471538996115813
864,140,2.0,0.0472673237490634,0.0472283509823287
865,140,4.0,0.0471601299689071,0.0473443924291488
866,140,8.0,0.0472052641921308,0.0472458085451246
867,140,8.0,0.0497707344712773,0.0472873986211974
868,140,2.0,0.0507257336035785,0.0498536603522019
869,140,4.0,0.0518940945183917,0.0508323107842337
870,140,8.0,0.0528229363167792,0.0519341910712956
871,140,2.0,0.0534891789982289,0.0529544315794001
872,140,4.0,0.0526911238694101,0.0535803365514078
873,140,8.0,0.0532455567706011,0.0528039884647174
874,140,2.0,0.0544354590192256,0.0534067878389069
875,140,4.0,0.0545236759100719,0.0545456370824779
876,140,8.0,0.0510006420541228,0.0546678400220496
877,140,8.0,0.0507077824920691,0.0511213874858254
878,140,2.0,0.0515171211766939,0.0507758304340115
879,140,4.0,0.051246828726252,0.0515265056342373
880,140,8.0,0.0508088216054221,0.0512887747055748
881,141,2.0,0.0515222500656966,0.0509216524291306
882,141,4.0,0.0516725265134755,0.051664625763417
883,141,2.0,0.0526962527584128,0.0517385636764351
884,141,2.0,0.053658945224218,0.0526869201024386
885,141,4.0,0.054080027011339,0.0538724939993753
886,141,2.0,0.0537440847816627,0.0541574630391327
887,141,2.0,0.0553909710404271,0.0538457941974521
888,141,2.0,0.0572024946361778,0.0554164613913582
889,141,4.0,0.0573122528608354,0.0572402632458057
890,141,2.0,0.059839769361362,0.0573670873049409
891,141,4.0,0.0601967400359493,0.0602136969561393
892,142,2.0,0.0586662795575461,0.060095601678402
893,142,4.0,0.0597618102485211,0.058753423174031
894,142,2.0,0.0605193471542187,0.0597551792038809
895,142,4.0,0.0605193471542187,0.0606249765973027
896,142,2.0,0.0627006636470635,0.0605900614717108
897,142,4.0,0.064162909901731,0.0628821367752731
898,142,2.0,0.0653928174845765,0.0642186672446218
899,142,4.0,0.0643752459064424,0.0655906262972917
900,142,2.0,0.0649891739200646,0.0644024851117085
901,142,4.0,0.0652820334821183,0.0650792223989162
902,142,2.0,0.0627540040926915,0.0653739471355302
903,142,4.0,0.0589822191201119,0.0628076854045256
904,143,4.0,0.060956328497248,0.0590656054734409
905,143,4.0,0.057275324860016,0.0610686040754115
906,143,4.0,0.0603070111495072,0.0573183088206581
907,143,8.0,0.0626432200902334,0.0604144589282927
908,143,4.0,0.0631838049911171,0.0627332340337782
909,143,8.0,0.0635982192225346,0.0632662031567839
910,143,4.0,0.0640911054556933,0.063676969340218
911,143,8.0,0.0609214520520297,0.0642505016238379
912,143,4.0,0.0564295710634722,0.0605962229644623
913,143,8.0,0.0499461424751694,0.0564644286168445
914,143,4.0,0.0531732394356631,0.0501509523774623
915,143,8.0,0.0540702821222339,0.053257885097412
916,144,4.0,0.0574712484199189,0.0541882705028903
917,144,8.0,0.0538092216719969,0.0575406360174418
918,144,4.0,0.0532681238822129,0.0539156244486359
919,144,8.0,0.0480843557671922,0.0533200134826564
920,144,4.0,0.0498928020295414,0.0480873657634353
921,144,8.0,0.0495825042448785,0.050011805332824
922,144,4.0,0.0536363781126062,0.0499111676178827
923,144,8.0,0.0537071567808433,0.0536347630707128
924,144,4.0,0.05333890255045,0.0537117817301067
925,144,8.0,0.0526444509794856,0.0535130735888705
926,144,4.0,0.0549709150311066,0.0527136199043618
927,144,8.0,0.0554176412632411,0.0550277738902837
928,144,4.0,0.0565290715101244,0.0554847512693542
929,144,8.0,0.0586647408908453,0.0566318158365939
930,145,8.0,0.058123130212161,0.0588176053901926
931,145,8.0,0.057688713313633,0.0582332904942576
932,145,8.0,0.0606583400461916,0.0578055802057568
933,145,8.0,0.060361890261836,0.0605335811214886
934,145,8.0,0.0603131658163104,0.0602106162097635
935,145,8.0,0.0609245293854313,0.0604118916396462
936,146,16.0,0.0608865756068114,0.0609628317831772
937,146,8.0,0.0618036209604927,0.0609710471068459
938,146,8.0,0.0615656405107678,0.0618618962671686
939,146,8.0,0.0599710689198309,0.0616672957877667
940,146,8.0,0.0598818262511841,0.0600914940165676
941,146,8.0,0.0601372449235181,0.059935916324592
942,146,8.0,0.0606716751575986,0.0602085623788463
943,146,8.0,0.0612343142811939,0.0607548814028137
944,147,16.0,0.062145204968072,0.0612950389340295
945,148,0.25,0.0620744262998348,0.0622377473250108
946,148,0.5,0.0630381445434406,0.0621838342634351
947,148,0.5,0.0626775836465514,0.0631255157389578
948,149,0.25,0.0631730343242114,0.0627809856026024
949,150,0.25,0.0619164565185519,0.0632538801712809
950,150,0.25,0.0641188014563078,0.0621093828926877
951,150,0.25,0.0649055730293207,0.0642053173436602
952,151,0.25,0.0657051668248404,0.0650032306549809
953,151,0.25,0.067584904644327,0.0658191149868269
954,151,0.25,0.0675207935317933,0.0676603744040703
955,151,0.25,0.0677931375378363,0.0676655089813632
956,151,0.25,0.0691317775675389,0.0678724324462681
957,151,0.5,0.072912281651423,0.0692295012247885
958,152,0.5,0.0745135207980634,0.0729638792899338
959,153,0.5,0.0764250577293667,0.0746454533533672
960,154,0.25,0.0788653831168475,0.0765421662053741
961,154,1.0,0.0797772995815261,0.0791171567177767
962,154,0.25,0.0809748951636546,0.0799356083382691
963,154,0.5,0.0818934791840368,0.0810991035528462
964,154,0.25,0.0883887042170457,0.0819950872904618
965,154,0.5,0.0900304615868074,0.0885144600792903
966,154,0.25,0.0916599096229626,0.0901898726499722
967,154,0.25,0.0948110990262165,0.0914144693343351
968,154,0.5,0.0884343513291697,0.0947719694261796
969,155,0.125,0.0925718260876412,0.0884749238341348
970,155,0.125,0.0927769816477489,0.0924665442216557
971,155,0.125,0.0891621406786517,0.0928557451804595
972,156,0.25,0.0889580108963445,0.0894289282951605
973,156,0.25,0.0943248803487613,0.0886602820744094
974,157,0.03125,0.0968667577384954,0.0933825528107138
975,158,0.125,0.101947435184562,0.0974219247670588
976,159,0.125,0.1069234832949736,0.1018823320614239
977,159,0.25,0.1046908779121019,0.1061332486022376
978,160,0.5,0.1114712691736605,0.104909165375604
979,160,1.0,0.1190117617854181,0.1125273377051187
980,160,1.0,0.125331578814535,0.1191925324890663
981,160,2.0,0.1182198613234025,0.1256040791547433
982,160,2.0,0.1129596727622417,0.1191678865180602
983,161,2.0,0.1045713747983391,0.1127691762956155
984,161,2.0,0.1105685847091867,0.1054683208428036
985,161,2.0,0.1156877288227735,0.1108775980209015
986,161,2.0,0.1115774371760162,0.1158031980180056
987,161,2.0,0.1172674266356026,0.1123029566774178
988,161,2.0,0.1234974881071724,0.1174960681514834
989,161,2.0,0.1276349628656439,0.1234367740793992
990,161,2.0,0.1290095051183653,0.1280419764534247
991,161,2.0,0.1288279424476701,0.13081824239571
992,161,2.0,0.1378034982023808,0.1290011154917434
993,161,2.0,0.146850345514229,0.138163255213241
994,162,2.0,0.1401294493651016,0.1473305295120316
995,162,2.0,0.143897131226479,0.1396856573805937
996,162,2.0,0.1448300761360687,0.1441501723367931
997,162,2.0,0.1511847696104039,0.1452130298364288
998,162,2.0,0.1517181740666839,0.1510803113090557
999,162,2.0,0.1364094661714492,0.151635359114421
1000,162,2.0,0.139352935570094,0.1376533916880534
1001,162,2.0,0.1285489308859236,0.139500299140319
1002,162,2.0,0.1264055681716987,0.1283428626827902
1003,162,2.0,0.1291741424553518,0.126801976037183
1004,162,2.0,0.1362171328338483,0.1290837821861595
1005,162,2.0,0.130698961155852,0.1363409937319815
1006,163,4.0,0.1328177052028641,0.1308819111541423
1007,163,4.0,0.1395975835755225,0.133050243144945
1008,163,4.0,0.1379209497605425,0.139117773131996
1009,163,4.0,0.1387574715568815,0.1381730109100976
1010,163,4.0,0.1407833827129448,0.1390104604665739
1011,163,4.0,0.1337983487801787,0.1406114216665083
1012,163,4.0,0.1328079603137589,0.1338712620540839
1013,163,4.0,0.127116945076372,0.1330148145616238
1014,163,4.0,0.130912322938364,0.1272579265007949
1015,163,4.0,0.1320581167415654,0.1310872942458593
1016,163,4.0,0.1302388998123106,0.1318333483265215
1017,163,4.0,0.1272395255235364,0.1303792360371648
1018,164,6.0,0.1248653628041903,0.1279844691877439
1019,164,3.0,0.1285540597749263,0.1250988367491194
1020,164,6.0,0.1315077869515765,0.1282904899944024
1021,164,3.0,0.1334352234387882,0.1314965200561055
1022,164,6.0,0.1334531745502976,0.1336463675686538
1023,164,3.0,0.1337901425577744,0.1339149059610738
1024,164,6.0,0.1291792713443544,0.1339400653898091
1025,164,3.0,0.1318811700709725,0.1294052067246967
1026,164,6.0,0.1291679877885485,0.1320926444798143
1027,164,3.0,0.1216859645114216,0.1296609086738844
1028,164,6.0,0.1199026498051857,0.1225053617584623
1029,164,3.0,0.1230338365413291,0.1197778743004599
1030,164,6.0,0.120934069383627,0.1233684842014032
1031,164,3.0,0.114545525241874,0.121206313703352
1032,164,6.0,0.1025193063083621,0.114507230709271
1033,164,3.0,0.0989783213409036,0.1022797483438964
1034,164,6.0,0.1142926710140413,0.0992318632628154
1035,164,3.0,0.1189327768947766,0.1146818063372305
1036,164,6.0,0.1166016968430532,0.1192803337607753
1037,164,6.0,0.1445115721290015,0.1165492520986678
1038,164,6.0,0.136826444847368,0.1457403509244123
1039,164,3.0,0.1441279312316002,0.1370228655964821
1040,164,6.0,0.1400391809186542,0.1441840605469264
1041,164,3.0,0.1412937071687126,0.1403125892680599
1042,164,6.0,0.1321447949657109,0.1415859644367057
1043,164,3.0,0.1297326784677449,0.1323575886681293
1044,164,6.0,0.1370326261852762,0.1303520227775123
1045,165,8.0,0.1440710005636703,0.1375928036759969
1046,165,8.0,0.1398365898030479,0.1441286071121628
1047,165,8.0,0.1414126973935751,0.1398859058950178
1048,165,8.0,0.1474729926391558,0.1418806891733196
1049,165,8.0,0.1394165337937274,0.1474291133960558
1050,165,8.0,0.1390272511184231,0.140026593312844
1051,165,8.0,0.1438514841143551,0.1391244480824768
1052,165,8.0,0.148526979329209,0.1441239859925991
1053,165,8.0,0.1668381388466195,0.1487810475972833
1054,165,8.0,0.1648394108022705,0.1672644989363593
1055,165,8.0,0.1733020776567121,0.1649626679359405
1056,165,8.0,0.1754049221478157,0.1730465464259236
1057,165,8.0,0.1714315718374303,0.175623077311514
1058,165,8.0,0.1734220936593751,0.1715893533901911
1059,165,8.0,0.1872362432992253,0.1732313912084689
1060,166,8.0,0.1992424595656267,0.1874444146130182
1061,166,8.0,0.2089129797802023,0.1992236483807203
1062,166,8.0,0.2218311125112823,0.208777042891939
1063,166,8.0,0.2144865434594275,0.2221726415914543
1064,166,8.0,0.2244724903476686,0.2156696994499632
1065,166,8.0,0.2221675676298588,0.2251224562462405
1066,166,8.0,0.2133935772129539,0.2220365752931918
1067,166,8.0,0.2150902136950443,0.2124559675223206
1068,166,8.0,0.2096515397965899,0.2151033555745535
1069,166,8.0,0.205244798365477,0.2100288528359544
1070,166,8.0,0.2103111149223361,0.2052983667759814
1071,166,8.0,0.2129268483137089,0.2099533745497484
1072,167,8.0,0.2223209214110393,0.2124482656563813
1073,167,8.0,0.2242145072308332,0.2224719874476319
1074,167,8.0,0.2232297605423163,0.2244867955773762
1075,167,8.0,0.2247930459103368,0.2231025135392033
1076,167,8.0,0.2247817623545309,0.2251229697039698
1077,167,8.0,0.2348528488002167,0.2253673755831131
